Bandeja,Date,Temperature
Bandeja 4,2015-07-17 06:31:00,23.84599629
Bandeja 4,2015-07-17 06:46:00,24.20265009
Bandeja 4,2015-07-17 07:01:00,24.32055849
Bandeja 4,2015-07-17 07:16:00,24.20116136
Bandeja 4,2015-07-17 07:31:00,23.8437772
Bandeja 4,2015-07-17 07:46:00,23.84303571
Bandeja 4,2015-07-17 08:01:00,24.19892151
Bandeja 4,2015-07-17 08:16:00,23.96054059
Bandeja 4,2015-07-17 08:31:00,23.7209558
Bandeja 4,2015-07-17 08:46:00,24.31531385
Bandeja 4,2015-07-17 09:01:00,24.19592197
Bandeja 4,2015-07-17 09:16:00,23.71946602
Bandeja 4,2015-07-17 09:31:00,23.95755091
Bandeja 4,2015-07-17 09:46:00,23.95755091
Bandeja 4,2015-07-17 10:01:00,23.83781914
Bandeja 4,2015-07-17 10:16:00,23.83707006
Bandeja 4,2015-07-17 10:31:00,23.71797235
Bandeja 4,2015-07-17 10:46:00,23.7164747
Bandeja 4,2015-07-17 11:01:00,24.07340579
Bandeja 4,2015-07-17 11:16:00,23.71572436
Bandeja 4,2015-07-17 11:31:00,24.19063491
Bandeja 4,2015-07-17 11:46:00,24.07189357
Bandeja 4,2015-07-17 12:01:00,23.71497299
Bandeja 4,2015-07-17 12:16:00,23.5965135
Bandeja 4,2015-07-17 12:31:00,24.0726502
Bandeja 4,2015-07-17 12:46:00,23.71722403
Bandeja 4,2015-07-17 13:01:00,24.07566648
Bandeja 4,2015-07-17 13:16:00,23.60098987
Bandeja 4,2015-07-17 13:31:00,23.84080572
Bandeja 4,2015-07-17 13:46:00,23.84229331
Bandeja 4,2015-07-17 14:01:00,23.48607995
Bandeja 4,2015-07-17 14:16:00,23.72540259
Bandeja 4,2015-07-17 14:31:00,23.60837475
Bandeja 4,2015-07-17 14:46:00,23.7283492
Bandeja 4,2015-07-17 15:01:00,23.34260558
Bandeja 4,2015-07-17 15:16:00,23.10570136
Bandeja 4,2015-07-17 15:31:00,23.34643015
Bandeja 4,2015-07-17 15:46:00,23.34795167
Bandeja 4,2015-07-17 16:01:00,23.11024345
Bandeja 4,2015-07-17 16:16:00,23.11174833
Bandeja 4,2015-07-17 16:31:00,22.99194819
Bandeja 4,2015-07-17 16:46:00,22.99344487
Bandeja 4,2015-07-17 17:01:00,22.75420805
Bandeja 4,2015-07-17 17:16:00,22.63550749
Bandeja 4,2015-07-17 17:31:00,22.6362453
Bandeja 4,2015-07-17 17:46:00,22.51666899
Bandeja 4,2015-07-17 18:01:00,22.5188674
Bandeja 4,2015-07-17 18:16:00,22.63918626
Bandeja 4,2015-07-17 18:31:00,22.63991899
Bandeja 4,2015-07-17 18:46:00,22.39987848
Bandeja 4,2015-07-17 19:01:00,22.64138152
Bandeja 4,2015-07-17 19:16:00,22.64211134
Bandeja 4,2015-07-17 19:31:00,22.52251175
Bandeja 4,2015-07-17 19:46:00,22.28147346
Bandeja 4,2015-07-17 20:01:00,22.03992235
Bandeja 4,2015-07-17 20:16:00,22.03992235
Bandeja 4,2015-07-17 20:31:00,22.2821956
Bandeja 4,2015-07-17 20:46:00,22.2821956
Bandeja 4,2015-07-17 21:01:00,22.2821956
Bandeja 4,2015-07-17 21:16:00,22.04064056
Bandeja 4,2015-07-17 21:31:00,22.2821956
Bandeja 4,2015-07-17 21:46:00,22.16220176
Bandeja 4,2015-07-17 22:01:00,22.40278048
Bandeja 4,2015-07-17 22:16:00,22.28291682
Bandeja 4,2015-07-17 22:31:00,22.04064056
Bandeja 4,2015-07-17 22:46:00,22.1614825
Bandeja 4,2015-07-17 23:01:00,22.1614825
Bandeja 4,2015-07-17 23:16:00,22.1600412
Bandeja 4,2015-07-17 23:31:00,22.03848314
Bandeja 4,2015-07-17 23:46:00,21.91679875
Bandeja 4,2015-07-18 00:01:00,22.27857545
Bandeja 4,2015-07-18 00:16:00,22.27712064
Bandeja 4,2015-07-18 00:31:00,22.27566185
Bandeja 4,2015-07-18 00:46:00,22.03268751
Bandeja 4,2015-07-18 01:01:00,22.0312285
Bandeja 4,2015-07-18 01:16:00,22.27126076
Bandeja 4,2015-07-18 01:31:00,22.39033671
Bandeja 4,2015-07-18 01:46:00,22.2683053
Bandeja 4,2015-07-18 02:01:00,22.14614951
Bandeja 4,2015-07-18 02:16:00,22.02386878
Bandeja 4,2015-07-18 02:31:00,22.62581723
Bandeja 4,2015-07-18 02:46:00,22.62506386
Bandeja 4,2015-07-18 03:01:00,22.38287146
Bandeja 4,2015-07-18 03:16:00,22.38211849
Bandeja 4,2015-07-18 03:31:00,22.01864898
Bandeja 4,2015-07-18 03:46:00,22.37985223
Bandeja 4,2015-07-18 04:01:00,22.25857305
Bandeja 4,2015-07-18 04:16:00,22.37833518
Bandeja 4,2015-07-18 04:31:00,22.25629791
Bandeja 4,2015-07-18 04:46:00,22.13489623
Bandeja 4,2015-07-18 05:01:00,22.13413608
Bandeja 4,2015-07-18 05:16:00,22.61438701
Bandeja 4,2015-07-18 05:31:00,22.13261186
Bandeja 4,2015-07-18 05:46:00,22.37221553
Bandeja 4,2015-07-18 06:01:00,22.61206604
Bandeja 4,2015-07-18 06:16:00,22.00879319
Bandeja 4,2015-07-18 06:31:00,22.3698987
Bandeja 4,2015-07-18 06:46:00,22.1280072
Bandeja 4,2015-07-18 07:01:00,22.1280072
Bandeja 4,2015-07-18 07:16:00,22.36834726
Bandeja 4,2015-07-18 07:31:00,22.60817029
Bandeja 4,2015-07-18 07:46:00,22.12568634
Bandeja 4,2015-07-18 08:01:00,22.36600958
Bandeja 4,2015-07-18 08:16:00,22.36600958
Bandeja 4,2015-07-18 08:31:00,22.24474348
Bandeja 4,2015-07-18 08:46:00,22.36444399
Bandeja 4,2015-07-18 09:01:00,22.00183689
Bandeja 4,2015-07-18 09:16:00,22.36287259
Bandeja 4,2015-07-18 09:31:00,22.12178986
Bandeja 4,2015-07-18 09:46:00,22.36208468
Bandeja 4,2015-07-18 10:01:00,22.3612953
Bandeja 4,2015-07-18 10:16:00,22.11943448
Bandeja 4,2015-07-18 10:31:00,22.11943448
Bandeja 4,2015-07-18 10:46:00,22.23924285
Bandeja 4,2015-07-18 11:01:00,21.99713457
Bandeja 4,2015-07-18 11:16:00,21.99634562
Bandeja 4,2015-07-18 11:31:00,22.11706564
Bandeja 4,2015-07-18 11:46:00,21.99555515
Bandeja 4,2015-07-18 12:01:00,22.35732576
Bandeja 4,2015-07-18 12:16:00,22.23686299
Bandeja 4,2015-07-18 12:31:00,21.99555515
Bandeja 4,2015-07-18 12:46:00,22.11627299
Bandeja 4,2015-07-18 13:01:00,22.2376578
Bandeja 4,2015-07-18 13:16:00,21.99634562
Bandeja 4,2015-07-18 13:31:00,22.11785676
Bandeja 4,2015-07-18 13:46:00,22.35891814
Bandeja 4,2015-07-18 14:01:00,22.23924285
Bandeja 4,2015-07-18 14:16:00,22.11864637
Bandeja 4,2015-07-18 14:31:00,22.3612953
Bandeja 4,2015-07-18 14:46:00,22.12100621
Bandeja 4,2015-07-18 15:01:00,22.12178986
Bandeja 4,2015-07-18 15:16:00,22.00183689
Bandeja 4,2015-07-18 15:31:00,22.24396207
Bandeja 4,2015-07-18 15:46:00,22.12335277
Bandeja 4,2015-07-18 16:01:00,22.12413206
Bandeja 4,2015-07-18 16:16:00,21.76152749
Bandeja 4,2015-07-18 16:31:00,22.00416834
Bandeja 4,2015-07-18 16:46:00,22.00494264
Bandeja 4,2015-07-18 17:01:00,21.88407032
Bandeja 4,2015-07-18 17:16:00,21.76383744
Bandeja 4,2015-07-18 17:31:00,22.00571553
Bandeja 4,2015-07-18 17:46:00,22.00571553
Bandeja 4,2015-07-18 18:01:00,21.88561041
Bandeja 4,2015-07-18 18:16:00,22.00648702
Bandeja 4,2015-07-18 18:31:00,22.1280072
Bandeja 4,2015-07-18 18:46:00,22.00802584
Bandeja 4,2015-07-18 19:01:00,21.88791019
Bandeja 4,2015-07-18 19:16:00,22.13031561
Bandeja 4,2015-07-18 19:31:00,21.76765968
Bandeja 4,2015-07-18 19:46:00,22.13184778
Bandeja 4,2015-07-18 20:01:00,21.89019778
Bandeja 4,2015-07-18 20:16:00,21.64878628
Bandeja 4,2015-07-18 20:31:00,21.77144842
Bandeja 4,2015-07-18 20:46:00,21.40759252
Bandeja 4,2015-07-18 21:01:00,21.77220226
Bandeja 4,2015-07-18 21:16:00,21.52975794
Bandeja 4,2015-07-18 21:31:00,21.65179569
Bandeja 4,2015-07-18 21:46:00,21.77295483
Bandeja 4,2015-07-18 22:01:00,21.40908601
Bandeja 4,2015-07-18 22:16:00,21.40983086
Bandeja 4,2015-07-18 22:31:00,21.40983086
Bandeja 4,2015-07-18 22:46:00,21.65254485
Bandeja 4,2015-07-18 23:01:00,21.53125324
Bandeja 4,2015-07-18 23:16:00,21.65254485
Bandeja 4,2015-07-18 23:31:00,21.65179569
Bandeja 4,2015-07-18 23:46:00,21.65179569
Bandeja 4,2015-07-19 00:01:00,21.52975794
Bandeja 4,2015-07-19 00:16:00,21.89247346
Bandeja 4,2015-07-19 00:31:00,21.52825756
Bandeja 4,2015-07-19 00:46:00,21.52750544
Bandeja 4,2015-07-19 01:01:00,21.89019778
Bandeja 4,2015-07-19 01:16:00,21.40459012
Bandeja 4,2015-07-19 01:31:00,21.52599728
Bandeja 4,2015-07-19 01:46:00,21.88791019
Bandeja 4,2015-07-19 02:01:00,21.76613487
Bandeja 4,2015-07-19 02:16:00,21.88714496
Bandeja 4,2015-07-19 02:31:00,21.52296501
Bandeja 4,2015-07-19 02:46:00,21.40004679
Bandeja 4,2015-07-19 03:01:00,21.76383744
Bandeja 4,2015-07-19 03:16:00,21.64116996
Bandeja 4,2015-07-19 03:31:00,21.51914395
Bandeja 4,2015-07-19 03:46:00,21.63963014
Bandeja 4,2015-07-19 04:01:00,21.75998043
Bandeja 4,2015-07-19 04:16:00,21.39545383
Bandeja 4,2015-07-19 04:31:00,21.63730967
Bandeja 4,2015-07-19 04:46:00,21.63653328
Bandeja 4,2015-07-19 05:01:00,21.39313806
Bandeja 4,2015-07-19 05:16:00,21.87785295
Bandeja 4,2015-07-19 05:31:00,21.63497609
Bandeja 4,2015-07-19 05:46:00,21.63419526
Bandeja 4,2015-07-19 06:01:00,21.75530434
Bandeja 4,2015-07-19 06:16:00,21.63341294
Bandeja 4,2015-07-19 06:31:00,21.87470891
Bandeja 4,2015-07-19 06:46:00,21.38924892
Bandeja 4,2015-07-19 07:01:00,21.26775566
Bandeja 4,2015-07-19 07:16:00,21.63184375
Bandeja 4,2015-07-19 07:31:00,21.50904071
Bandeja 4,2015-07-19 07:46:00,21.50904071
Bandeja 4,2015-07-19 08:01:00,21.50825301
Bandeja 4,2015-07-19 08:16:00,21.75057414
Bandeja 4,2015-07-19 08:31:00,21.87074441
Bandeja 4,2015-07-19 08:46:00,21.87074441
Bandeja 4,2015-07-19 09:01:00,21.62789386
Bandeja 4,2015-07-19 09:16:00,21.86914763
Bandeja 4,2015-07-19 09:31:00,21.50588053
Bandeja 4,2015-07-19 09:46:00,21.50588053
Bandeja 4,2015-07-19 10:01:00,21.50508655
Bandeja 4,2015-07-19 10:16:00,21.62630292
Bandeja 4,2015-07-19 10:31:00,21.26226288
Bandeja 4,2015-07-19 10:46:00,21.62550505
Bandeja 4,2015-07-19 11:01:00,21.26067939
Bandeja 4,2015-07-19 11:16:00,21.50349379
Bandeja 4,2015-07-19 11:31:00,21.74578763
Bandeja 4,2015-07-19 11:46:00,21.62390447
Bandeja 4,2015-07-19 12:01:00,21.62390447
Bandeja 4,2015-07-19 12:16:00,21.50269499
Bandeja 4,2015-07-19 12:31:00,21.74578763
Bandeja 4,2015-07-19 12:46:00,21.26147193
Bandeja 4,2015-07-19 13:01:00,21.26147193
Bandeja 4,2015-07-19 13:16:00,21.26147193
Bandeja 4,2015-07-19 13:31:00,21.26226288
Bandeja 4,2015-07-19 13:46:00,21.62709919
Bandeja 4,2015-07-19 14:01:00,21.50667293
Bandeja 4,2015-07-19 14:16:00,21.38532178
Bandeja 4,2015-07-19 14:31:00,21.26462624
Bandeja 4,2015-07-19 14:46:00,21.38689728
Bandeja 4,2015-07-19 15:01:00,21.38768269
Bandeja 4,2015-07-19 15:16:00,21.2669756
Bandeja 4,2015-07-19 15:31:00,21.0243757
Bandeja 4,2015-07-19 15:46:00,21.02514962
Bandeja 4,2015-07-19 16:01:00,21.14768232
Bandeja 4,2015-07-19 16:16:00,21.14845557
Bandeja 4,2015-07-19 16:31:00,21.02746242
Bandeja 4,2015-07-19 16:46:00,21.02746242
Bandeja 4,2015-07-19 17:01:00,20.78430062
Bandeja 4,2015-07-19 17:16:00,20.66213764
Bandeja 4,2015-07-19 17:31:00,20.66289717
Bandeja 4,2015-07-19 17:46:00,20.78582295
Bandeja 4,2015-07-19 18:01:00,20.6651672
Bandeja 4,2015-07-19 18:16:00,20.78809575
Bandeja 4,2015-07-19 18:31:00,20.54436413
Bandeja 4,2015-07-19 18:46:00,20.30009189
Bandeja 4,2015-07-19 19:01:00,20.17812281
Bandeja 4,2015-07-19 19:16:00,20.54660626
Bandeja 4,2015-07-19 19:31:00,20.54735092
Bandeja 4,2015-07-19 19:46:00,20.54735092
Bandeja 4,2015-07-19 20:01:00,20.54809425
Bandeja 4,2015-07-19 20:16:00,20.54883624
Bandeja 4,2015-07-19 20:31:00,20.30305441
Bandeja 4,2015-07-19 20:46:00,20.18107048
Bandeja 4,2015-07-19 21:01:00,20.42638029
Bandeja 4,2015-07-19 21:16:00,20.30379171
Bandeja 4,2015-07-19 21:31:00,20.54883624
Bandeja 4,2015-07-19 21:46:00,20.30379171
Bandeja 4,2015-07-19 22:01:00,20.54957692
Bandeja 4,2015-07-19 22:16:00,20.3045277
Bandeja 4,2015-07-19 22:31:00,20.18253644
Bandeja 4,2015-07-19 22:46:00,20.42785567
Bandeja 4,2015-07-19 23:01:00,20.18253644
Bandeja 4,2015-07-19 23:16:00,20.55031628
Bandeja 4,2015-07-19 23:31:00,20.3045277
Bandeja 4,2015-07-19 23:46:00,20.3045277
Bandeja 4,2015-07-20 00:01:00,20.18107048
Bandeja 4,2015-07-20 00:16:00,20.42564063
Bandeja 4,2015-07-20 00:31:00,20.42489965
Bandeja 4,2015-07-20 00:46:00,20.30157583
Bandeja 4,2015-07-20 01:01:00,20.17738256
Bandeja 4,2015-07-20 01:16:00,20.66592106
Bandeja 4,2015-07-20 01:31:00,20.42042538
Bandeja 4,2015-07-20 01:46:00,20.17366075
Bandeja 4,2015-07-20 02:01:00,20.17291221
Bandeja 4,2015-07-20 02:16:00,20.29485474
Bandeja 4,2015-07-20 02:31:00,20.41665857
Bandeja 4,2015-07-20 02:46:00,20.41590092
Bandeja 4,2015-07-20 03:01:00,20.29183087
Bandeja 4,2015-07-20 03:16:00,20.65831816
Bandeja 4,2015-07-20 03:31:00,20.16763231
Bandeja 4,2015-07-20 03:46:00,20.53450146
Bandeja 4,2015-07-20 04:01:00,20.65523577
Bandeja 4,2015-07-20 04:16:00,20.40978658
Bandeja 4,2015-07-20 04:31:00,20.53141655
Bandeja 4,2015-07-20 04:46:00,20.40824287
Bandeja 4,2015-07-20 05:01:00,20.65212888
Bandeja 4,2015-07-20 05:16:00,20.40669295
Bandeja 4,2015-07-20 05:31:00,20.16073663
Bandeja 4,2015-07-20 05:46:00,20.40513675
Bandeja 4,2015-07-20 06:01:00,20.40435627
Bandeja 4,2015-07-20 06:16:00,20.40357418
Bandeja 4,2015-07-20 06:31:00,20.64742118
Bandeja 4,2015-07-20 06:46:00,20.64663092
Bandeja 4,2015-07-20 07:01:00,20.40200517
Bandeja 4,2015-07-20 07:16:00,20.40121822
Bandeja 4,2015-07-20 07:31:00,20.40042964
Bandeja 4,2015-07-20 07:46:00,20.3996394
Bandeja 4,2015-07-20 08:01:00,20.15371369
Bandeja 4,2015-07-20 08:16:00,20.15371369
Bandeja 4,2015-07-20 08:31:00,20.03016287
Bandeja 4,2015-07-20 08:46:00,20.1529252
Bandeja 4,2015-07-20 09:01:00,20.02937527
Bandeja 4,2015-07-20 09:16:00,20.64105253
Bandeja 4,2015-07-20 09:31:00,20.64105253
Bandeja 4,2015-07-20 09:46:00,20.39566311
Bandeja 4,2015-07-20 10:01:00,20.39486276
Bandeja 4,2015-07-20 10:16:00,20.51721904
Bandeja 4,2015-07-20 10:31:00,20.02620808
Bandeja 4,2015-07-20 10:46:00,20.14895751
Bandeja 4,2015-07-20 11:01:00,20.51560809
Bandeja 4,2015-07-20 11:16:00,20.51560809
Bandeja 4,2015-07-20 11:31:00,20.26997085
Bandeja 4,2015-07-20 11:46:00,20.14735847
Bandeja 4,2015-07-20 12:01:00,20.26997085
Bandeja 4,2015-07-20 12:16:00,20.02381474
Bandeja 4,2015-07-20 12:31:00,20.51399016
Bandeja 4,2015-07-20 12:46:00,20.26916614
Bandeja 4,2015-07-20 13:01:00,20.14655635
Bandeja 4,2015-07-20 13:16:00,19.90094137
Bandeja 4,2015-07-20 13:31:00,20.02381474
Bandeja 4,2015-07-20 13:46:00,20.14655635
Bandeja 4,2015-07-20 14:01:00,20.26916614
Bandeja 4,2015-07-20 14:16:00,19.90173826
Bandeja 4,2015-07-20 14:31:00,20.14735847
Bandeja 4,2015-07-20 14:46:00,19.90253341
Bandeja 4,2015-07-20 15:01:00,19.90253341
Bandeja 4,2015-07-20 15:16:00,20.02620808
Bandeja 4,2015-07-20 15:31:00,19.90332685
Bandeja 4,2015-07-20 15:46:00,19.90253341
Bandeja 4,2015-07-20 16:01:00,19.77873062
Bandeja 4,2015-07-20 16:16:00,19.90173826
Bandeja 4,2015-07-20 16:31:00,19.28538771
Bandeja 4,2015-07-20 16:46:00,19.28460425
Bandeja 4,2015-07-20 17:01:00,19.40813358
Bandeja 4,2015-07-20 17:16:00,19.16172534
Bandeja 4,2015-07-20 17:31:00,19.53153225
Bandeja 4,2015-07-20 17:46:00,19.40734568
Bandeja 4,2015-07-20 18:01:00,19.40734568
Bandeja 4,2015-07-20 18:16:00,18.91090042
Bandeja 4,2015-07-20 18:31:00,19.03481099
Bandeja 4,2015-07-20 18:46:00,19.03402619
Bandeja 4,2015-07-20 19:01:00,19.03402619
Bandeja 4,2015-07-20 19:16:00,19.03559407
Bandeja 4,2015-07-20 19:31:00,18.66424091
Bandeja 4,2015-07-20 19:46:00,18.66346796
Bandeja 4,2015-07-20 20:01:00,18.53993987
Bandeja 4,2015-07-20 20:16:00,19.16172534
Bandeja 4,2015-07-20 20:31:00,18.79150053
Bandeja 4,2015-07-20 20:46:00,18.79226794
Bandeja 4,2015-07-20 21:01:00,18.66731595
Bandeja 4,2015-07-20 21:16:00,18.79226794
Bandeja 4,2015-07-20 21:31:00,18.66808057
Bandeja 4,2015-07-20 21:46:00,18.5445256
Bandeja 4,2015-07-20 22:01:00,18.79379784
Bandeja 4,2015-07-20 22:16:00,18.79456035
Bandeja 4,2015-07-20 22:31:00,18.91939125
Bandeja 4,2015-07-20 22:46:00,19.04409697
Bandeja 4,2015-07-20 23:01:00,18.9209137
Bandeja 4,2015-07-20 23:16:00,18.67263421
Bandeja 4,2015-07-20 23:31:00,18.9209137
Bandeja 4,2015-07-20 23:46:00,19.16867693
Bandeja 4,2015-07-21 00:01:00,18.67263421
Bandeja 4,2015-07-21 00:16:00,18.92015328
Bandeja 4,2015-07-21 00:31:00,19.16714361
Bandeja 4,2015-07-21 00:46:00,18.67036464
Bandeja 4,2015-07-21 01:01:00,19.28927977
Bandeja 4,2015-07-21 01:16:00,19.16483143
Bandeja 4,2015-07-21 01:31:00,18.91709544
Bandeja 4,2015-07-21 01:46:00,18.79150053
Bandeja 4,2015-07-21 02:01:00,18.79150053
Bandeja 4,2015-07-21 02:16:00,19.28616948
Bandeja 4,2015-07-21 02:31:00,19.0371551
Bandeja 4,2015-07-21 02:46:00,19.28460425
Bandeja 4,2015-07-21 03:01:00,18.78841425
Bandeja 4,2015-07-21 03:16:00,19.03559407
Bandeja 4,2015-07-21 03:31:00,18.786861
Bandeja 4,2015-07-21 03:46:00,18.91090042
Bandeja 4,2015-07-21 04:01:00,18.78608182
Bandeja 4,2015-07-21 04:16:00,19.28066114
Bandeja 4,2015-07-21 04:31:00,19.03245138
Bandeja 4,2015-07-21 04:46:00,19.03166135
Bandeja 4,2015-07-21 05:01:00,19.27907169
Bandeja 4,2015-07-21 05:16:00,18.78294779
Bandeja 4,2015-07-21 05:31:00,19.030076
Bandeja 4,2015-07-21 05:46:00,18.78215991
Bandeja 4,2015-07-21 06:01:00,18.90538982
Bandeja 4,2015-07-21 06:16:00,19.27587142
Bandeja 4,2015-07-21 06:31:00,18.65643402
Bandeja 4,2015-07-21 06:46:00,18.77978563
Bandeja 4,2015-07-21 07:01:00,18.65485159
Bandeja 4,2015-07-21 07:16:00,18.65485159
Bandeja 4,2015-07-21 07:31:00,18.77819382
Bandeja 4,2015-07-21 07:46:00,18.7773952
Bandeja 4,2015-07-21 08:01:00,19.02527693
Bandeja 4,2015-07-21 08:16:00,18.77659475
Bandeja 4,2015-07-21 08:31:00,19.14821527
Bandeja 4,2015-07-21 08:46:00,18.77579247
Bandeja 4,2015-07-21 09:01:00,18.89898482
Bandeja 4,2015-07-21 09:16:00,19.02285272
Bandeja 4,2015-07-21 09:31:00,19.14577688
Bandeja 4,2015-07-21 09:46:00,18.65006084
Bandeja 4,2015-07-21 10:01:00,18.89736517
Bandeja 4,2015-07-21 10:16:00,19.02122727
Bandeja 4,2015-07-21 10:31:00,19.14414189
Bandeja 4,2015-07-21 10:46:00,19.02041172
Bandeja 4,2015-07-21 11:01:00,18.64844919
Bandeja 4,2015-07-21 11:16:00,19.02041172
Bandeja 4,2015-07-21 11:31:00,18.77175324
Bandeja 4,2015-07-21 11:46:00,18.77093976
Bandeja 4,2015-07-21 12:01:00,18.77093976
Bandeja 4,2015-07-21 12:16:00,18.89492158
Bandeja 4,2015-07-21 12:31:00,18.77012439
Bandeja 4,2015-07-21 12:46:00,18.89410326
Bandeja 4,2015-07-21 13:01:00,18.89328301
Bandeja 4,2015-07-21 13:16:00,18.89328301
Bandeja 4,2015-07-21 13:31:00,18.52015909
Bandeja 4,2015-07-21 13:46:00,18.27051512
Bandeja 4,2015-07-21 14:01:00,18.39336247
Bandeja 4,2015-07-21 14:16:00,18.39336247
Bandeja 4,2015-07-21 14:31:00,18.26725972
Bandeja 4,2015-07-21 14:46:00,18.26562039
Bandeja 4,2015-07-21 15:01:00,18.39007926
Bandeja 4,2015-07-21 15:16:00,17.89149789
Bandeja 4,2015-07-21 15:31:00,17.88905245
Bandeja 4,2015-07-21 15:46:00,18.00974266
Bandeja 4,2015-07-21 16:01:00,17.75586038
Bandeja 4,2015-07-21 16:16:00,17.75250399
Bandeja 4,2015-07-21 16:31:00,17.74911415
Bandeja 4,2015-07-21 16:46:00,17.37373988
Bandeja 4,2015-07-21 17:01:00,17.49813755
Bandeja 4,2015-07-21 17:16:00,17.2475397
Bandeja 4,2015-07-21 17:31:00,17.37373988
Bandeja 4,2015-07-21 17:46:00,17.49813755
Bandeja 4,2015-07-21 18:01:00,17.12038833
Bandeja 4,2015-07-21 18:16:00,17.24500957
Bandeja 4,2015-07-21 18:31:00,16.99312774
Bandeja 4,2015-07-21 18:46:00,17.24331218
Bandeja 4,2015-07-21 19:01:00,16.74080482
Bandeja 4,2015-07-21 19:16:00,16.99312774
Bandeja 4,2015-07-21 19:31:00,17.11954631
Bandeja 4,2015-07-21 19:46:00,16.74413491
Bandeja 4,2015-07-21 20:01:00,16.49218503
Bandeja 4,2015-07-21 20:16:00,16.87077589
Bandeja 4,2015-07-21 20:31:00,16.87243133
Bandeja 4,2015-07-21 20:46:00,16.87571759
Bandeja 4,2015-07-21 21:01:00,16.62636058
Bandeja 4,2015-07-21 21:16:00,16.87977999
Bandeja 4,2015-07-21 21:31:00,16.75473131
Bandeja 4,2015-07-21 21:46:00,16.88139105
Bandeja 4,2015-07-21 22:01:00,16.63273471
Bandeja 4,2015-07-21 22:16:00,17.13919029
Bandeja 4,2015-07-21 22:31:00,17.01589681
Bandeja 4,2015-07-21 22:46:00,17.01824596
Bandeja 4,2015-07-21 23:01:00,17.14548841
Bandeja 4,2015-07-21 23:16:00,17.02135242
Bandeja 4,2015-07-21 23:31:00,17.2741763
Bandeja 4,2015-07-21 23:46:00,17.40119693
Bandeja 4,2015-07-22 00:01:00,17.40197137
Bandeja 4,2015-07-22 00:16:00,17.1516693
Bandeja 4,2015-07-22 00:31:00,17.27649554
Bandeja 4,2015-07-22 00:46:00,17.15090294
Bandeja 4,2015-07-22 01:01:00,17.27649554
Bandeja 4,2015-07-22 01:16:00,17.02519492
Bandeja 4,2015-07-22 01:31:00,17.27572425
Bandeja 4,2015-07-22 01:46:00,17.27572425
Bandeja 4,2015-07-22 02:01:00,17.02366327
Bandeja 4,2015-07-22 02:16:00,17.27572425
Bandeja 4,2015-07-22 02:31:00,17.4004207
Bandeja 4,2015-07-22 02:46:00,17.52577226
Bandeja 4,2015-07-22 03:01:00,17.14859322
Bandeja 4,2015-07-22 03:16:00,17.52499108
Bandeja 4,2015-07-22 03:31:00,17.65022033
Bandeja 4,2015-07-22 03:46:00,17.52499108
Bandeja 4,2015-07-22 04:01:00,17.27339962
Bandeja 4,2015-07-22 04:16:00,17.52420808
Bandeja 4,2015-07-22 04:31:00,17.27262113
Bandeja 4,2015-07-22 04:46:00,17.39808116
Bandeja 4,2015-07-22 05:01:00,17.39729766
Bandeja 4,2015-07-22 05:16:00,17.14548841
Bandeja 4,2015-07-22 05:31:00,17.39651233
Bandeja 4,2015-07-22 05:46:00,17.39572515
Bandeja 4,2015-07-22 06:01:00,17.64547584
Bandeja 4,2015-07-22 06:16:00,17.5202655
Bandeja 4,2015-07-22 06:31:00,17.01746477
Bandeja 4,2015-07-22 06:46:00,17.14235429
Bandeja 4,2015-07-22 07:01:00,17.26791164
Bandeja 4,2015-07-22 07:16:00,17.51787755
Bandeja 4,2015-07-22 07:31:00,17.14077606
Bandeja 4,2015-07-22 07:46:00,17.2663269
Bandeja 4,2015-07-22 08:01:00,17.5162761
Bandeja 4,2015-07-22 08:16:00,17.26553169
Bandeja 4,2015-07-22 08:31:00,17.13998412
Bandeja 4,2015-07-22 08:46:00,16.88775761
Bandeja 4,2015-07-22 09:01:00,17.38936012
Bandeja 4,2015-07-22 09:16:00,17.01273839
Bandeja 4,2015-07-22 09:31:00,17.39016241
Bandeja 4,2015-07-22 09:46:00,16.88617748
Bandeja 4,2015-07-22 10:01:00,17.01114779
Bandeja 4,2015-07-22 10:16:00,17.13679732
Bandeja 4,2015-07-22 10:31:00,17.26313462
Bandeja 4,2015-07-22 10:46:00,17.26233175
Bandeja 4,2015-07-22 11:01:00,17.26233175
Bandeja 4,2015-07-22 11:16:00,17.26152694
Bandeja 4,2015-07-22 11:31:00,16.88458972
Bandeja 4,2015-07-22 11:46:00,16.88379296
Bandeja 4,2015-07-22 12:01:00,17.13438697
Bandeja 4,2015-07-22 12:16:00,16.4796299
Bandeja 4,2015-07-22 12:31:00,20.26266448
Bandeja 4,2015-07-22 12:46:00,19.64107152
Bandeja 4,2015-07-22 13:01:00,19.39203749
Bandeja 4,2015-07-22 13:15:00,19.38872929
Bandeja 4,2015-07-22 13:30:00,19.52273897
Bandeja 4,2015-07-22 13:45:00,18.39172477
Bandeja 4,2015-07-22 14:00:00,18.14348339
Bandeja 4,2015-07-22 14:15:00,18.01469417
Bandeja 4,2015-07-22 14:30:00,17.88658929
Bandeja 4,2015-07-22 14:45:00,18.00891038
Bandeja 4,2015-07-22 15:00:00,17.75752622
Bandeja 4,2015-07-22 15:15:00,17.75418633
Bandeja 4,2015-07-22 15:30:00,17.62580111
Bandeja 4,2015-07-22 15:45:00,17.37458036
